id,document,label
17993312,뭔 내용인지도 모르겠고 재미도 없습니다. 제발 다른거 보세요. 내용도 없는게 2시간 반이라는게 이해가 안됩니다.무슨 중간에 8~90년대 촬영기법마냥 줌인되고 진짜 복합적으로 어지러운 영화입니다.,0
17993309,해적1을 재밋게봐서 기대를 했으나 이게뭐지? 하고보니 역시나 감독이 다른감독이었다...,0
17993304,형 미안해 그래도 이건 아니야;;,0
17993300,"캐릭터의 특색이 없다. 주연배우라고는 하지만 분량도, 대사도 없어서 굳이 저 캐릭터가 필요할까라는 생각이 든다. 시즌1의 재미있던 요소들을 따라하려다보니 어색함이 보인다.",0
17993295,그냥저냥 인  과도하게 평가된,0
17993278,이런 똥작은 정말 오랜만에 봤네요. 스토리도 별로 주연들의 연기력도 별로 오랜만에 맘에드는곳이 하나도 없는 영화 잘봤습니다.,0
17993277,이 영화를 보기전에 거의 없x 유튭 검색해서 보시길…,0
17993273,유치해서 하품나고 하품나서 눈물난다,0
17993272,와...역시 크리스토퍼 놀란이 너무 쎘다..넘 늘어지고 지루했음~쿠키 하나도 안궁금해서 그냥 나와버림,0
17993264,솔직히 고객이 왕이지.. 절대 바뀔수 없음.. 고객돈으로 너네가 월급 받는만큼 값어치를 해라.. 꼽으면 너네가 노력해서 고객이되던가,0
17993253,스토리에 깊이가 없고 가성비를 추구하며 만든 영화같습니다. 뻔한 스토리도 어떻게 그걸 표현하느냐가 감독의 역량인데 많이 부족해 보입니다. 뻔한 스토리를 전달하는 방식도 별로였고 연출또한 오버스러워서 보는 내내 집에 가고싶었습니다. 1점이 아니라 2점인 이유는 영화를 만든 수고에 대한 점수입니다,0
17993244,이런 OOO기 영화 뭐냐. 아무나 감독하는거냐 OOO기 영화,0
17993242,잭 아저씨 이름 빌려주고 얼마나 받았을까?,0
17993237,창피하다. 중국도 아니고,0
17993223,90년대 영화인줄 알았는데 2017년 개봉작이라 깜놀 ㅋㅋ,0
17993220,,0
17993214,변치않는 맥스의 절절한 러브스토리,0
17993212,역대 모든 스파이더맨을 통틀어 최악이다... 홈커밍부터 시작해서 민폐 스파이더맨 정점을 찍네,0
17993202,중국 무술(태극권) 뻥스팩의 정점을 찍은 영화,0
17993195,연기좋은 배우 다모아놓고 삼류찍기도 쉽지않은데... 와 모인 배우이름이 아깝,0
17993194,"좋다좋다 참 좋다~하면서 보게 만들다 이게 뭥미 싶은 결말로 어이상실하게 만드는 영화. 문명의 이기에 순응하지 않고 자연과 함께하는 자급자족적 삶에 대한 존중, 그리고 사람과 사람 간 연대의 중요성. 이것이 바로 영화가 말하고자하는 바 아니었던가?그런데, 시민들의 따듯한 응원에 힘 입어 집과 땅을 사수하게 되자마자 그 집 팔고 좀더 좋은 곳으로 이사가자하는 여주가 제 정신인가?? 만약 그렇게 한다면, 진실이야 어찌됐던, 집 지키려한 행위가 땅값 받아내려고 감성팔이한 부동산 알박이밖에 더 되냐고??그럼 그간 집 사수를  응원하고 도와준 시민들이 얼마나 큰 배신감을 느끼겠냐고?? 사수한 집을 좀더 살만하게 고쳐서 남녀주인공이 자연 속 자급자족적 삶을 안분지족하며 살아가는 것으로 맺음하는게 훨씬 공감가는 결말 아닌가?? 잘 나가다 결말에서 똥 퍼질러싼 영화. 시나리오 작가의 지능과 철학의 수준이 의심될 정도. 결국 영상미와 나이 든 다이앤 키튼의 모습 빼곤 볼게 없어져버린 영화.",0
17993173,연기는 좋았지만내가 알던 브루스 웨인은 죽었다,0
17993171,개 ㅂㅅ 영화네 진짜 ㅋㅋㅋㅋ 무게감 OOO 없도 삼류 영화,0
17993167,"해랑역에 왜 한효주를 쓴 건지 의아했다. 삼류 유머는 웃음을 주기는 커녕 몰입감만 헤쳤으며, 과도한 설정은 유치스럽기만 했다. 특히, 고증과 CG는 정말 형편없었다.",0
17993161,진짜 왠만하면 끝까지보는데~~차마~진짜 재미없음~,0
17993158,그나마 연우진땜에 본거지 내용도 어이없고 여자주인공 연기를 너무못해서 영화 몰입이안됨,0
17993149,진보 우상화가 너무 심하네요;; 거짓선동 영화,0
17993144,최민식이 어린 호랑이 죽여놓았으면ㅡ 수많은 생명을 살렸지 ㅡ 진짜 이런 일본 욕하기만하는 영화는 토악질 나오니다,0
17993134,눈 버렸다.... 시간도...,0
17993129,동물학대장면나와요우웩,0
17993127,"연출, 편집이 너무 맥락이 없고,배우분들은 열심히 하신것 같은데안타까운 영화.",0
17993123,처음부터 끝까지 어설프고 영화관을 뛰쳐 나가고 싶게 만든 영화,0
17993119,북한이 배경이라고 영화도 북조선 영화수준으로 만듦,0
17993105,아이들에게 충격과 슬픔을 주는 어이없는 결말.애니메이션판 7번방 선물 같은 느낌. 조선식 신파와 눈물 짜내기일 뿐. 너무나 뻔하고 진부한 줄거리. 이야기속에 녹아있는 자연스런 용기와 희망 따윈 없음. 젷 짜증났던건 애들 영화를 새드앤딩으로 끝냄. 디즈니 만화영화들 보고 좀 배우길. 유초딩 애들이 만화 보고 맘 아프고 좌절하고 울고 끝나면 되겠니? 어른인 나도 이렇게 뒤끝이 찝찝한데. 그나이 애들은 슬픔과 희생과 극복 보다는 즐겁고 행복하고 용기와 희망을 주는 이야기를 해줘야지. 생각 좀 하고 줄거리 짜라.,0
17993100,극히 개인적인 의견 입니다.평점8점대이고 최민식배우 주연 그리고 감동을 줄 것 같은 예고편...일단 스토리가 너무 가볍고 뻔한 전개.. 스토리가 별로여서였는지 최민식배우도 캐릭터에 잘 스며들지 않았고 그냥 아침드라마나오는 퀄리티의 캐릭터 였다. 감히니가 최민식의 연기력을 판단해라겠지만 난 관람객이고 그렇게 밖에 느껴지지 못했다난 일단 감동을 기대했음...그냥 내 시간이 아까운 영화였고 이제부터 평점과 출연배우를 믿고 영화를 선택하지 않겠다.돈 주고 보지마쇼 나중에 티비에나 틀어주면 보던가..실망이다.,0
17993090,좌파 빨갱이 영화 아이요,0
17993087,어으 유치해. 대학 졸업작품이 낫겠어요.,0
17993049,개극혐,0
17993037,극혐,0
17993012,어거지 설정. 설득이 안되면 애초에 시작을 하지 말아라.,0
17993011,리암니슨 배우를 데려다가 대체 뭐한거야,0
17993009,보고나서 먼 내용인지 모르겠음...하....강력한 마법사인줄 알았는데 그냥 막대기에 불빛만 낼줄아는 법사? 평범한 소녀인줄 알랐는데 갑자기 용이 되네 ㅎ 머지? 왕자인 주인공 소년은 먼가 반전을 만들거 같았는데 녹슨칼 빼네는거 말고 걍 싸움 좀 할줄아는 일반인? 그림체만 괜찬은거 같고...머지?? 보고나서 무슨 내용인 애니인지 찾아보니 다들 내용 없다고....ㅠㅠ 이걸 2시간이나 보고 있은 난....에혀...용이 나온 포스터에 낚였다....,0
17992989,좋아하는 감독이라 기대했는데 좀 아쉬워요....,0
17992987,마블은 이제 10대 오락용 느낌으로 가는듯...그냥 저냥임 추억? 너무 유치하고 너무 가벼운 히어로물절대 8점대는 아님 4점이면 딱인영화,0
17992984,소담누님 주연이지만..아..이건 아니다..,0
17992976,"연출, 스토리, 영상미   ★★★★☆그 분 연기(감점)       -★★★☆☆총   점                     ★☆☆☆☆여우 대사 나올 때마다 몰입이 깨졌어요,, 소재, 스토리, 연출 등 정말 좋았는데 너무 아쉽네요 ㅠㅠ",0
17992961,똑같은 악끼리 선악을 나눈다? 웃기고 있네 우리나라엔 저런 정치인은 없어요 판타지 영화인듯?,0
17992960,넷플에 떠서 한번 봤는데 절반까지 보다가 답답해 암걸려버릴거같아 나왔음발암킬포가 한두군데가 아님ㅋㅋㅋ1  버스에서 기다리라는데 굳이 나가겠다고 쳐나대는 여동생(뭐 가족이니 그럴수있다고 침)2 그새 쳐졸고있는 버스기사3 버스기사 갑자기 잘 가다가 버스멈추고 내렸다가 OO4 복수하려고 50년 기다렸다는 할머니 간보다가 5분만에 OO5 총맞고 안OOO 살인마6 할머니가 도망가라고 차키주는데 안 도망가고 할머니 돌아가시는장면 직관하고있는 개노답자매7 왜 차를 도망가는데 안쓰고 살인마한테 박아보겠다고 전속력으로 달리는 여주8 제대로 박지도못하고 지들끼리 반동때문에 창고에 박힘ㅋㅋㅋ,0
17992952,십노잼 ㅡㅡ너너너나나나냐나캐나,0
17992951,불면증 있는 저에게 이영화 보다 졸았서요  불면증 치료에 최고인 영화입니다 ㅋㅋㅋ,0
17992945,나만 끔찍했던거야 레알? 그린랜턴 이상이라고 본다...,0
17992936,장난하나 ㅋ 클레멘타인이야? 배우들 여기 왜 출연한거지?,0
17992935,진짜.. 하고싶은 장르 한곳에 다 몰아넣은거야?아니면 그냥 재미로만들어 본거야..?코미디야? 드라마야? 다큐야? 심파극이야? 재난영화야? 짬뽕도 적당히 해야지.. 좋은배우들로.. 한숨나온다,0
17992934,쓰레기영화 흡연영화 쓰레기,0
17992924,"한명은 과거로 한명은 미래로 가는데, 하루의 시간은 동시에 미래로 감. 그냥 설정자체가 너무 억지..",0
17992918,평점공정위원회에서 나왔습니다.,0
17992917,중국 욕할게 아님 진짜 캐리비안의 해적 그냥 따라함… 배도 블랙펄,0
17992909,아니 이런 삼류영화도 이백만 본거냐? 아니 한국영화판은 영화 수준 안따지고 보냐? 마케팅빨로 흥행 다시키네,0
17992895,온니~유치찬란...전편이 훨씬잼난다 손예진이♡♡,0
17992891,여말선초 설정 때문에 몰입이 안된다. 원피스에 나올 법한 섬들에... 불기둥에 번개검? 그리고 망해가는 고려 국고에 새나라를 일으킬만한 금괴가 쌓여있어? 그럼 그걸로 고려 부흥시키지ㅋㅋㅋㅋ 그리고 쪼그만 펭귄이 사람 달고 웬만한 돌고래보다 빨리 헤엄치나? 그리고 바닷속 해류가 일방통행인줄 알았더니 필요에 따라 친절하게 방향도 바꿔줘? 해적단은 고군분투하는데 권상우는 왜 순탄하게 한 컷만에 짜잔 나타나는거야? 아무렴 말도 안되는 설정 투성이인데 그걸 실제 배경에 버무려 놓으니 도저히 납득이 안된다. 차라리 캐리비안의 해적 아류라치고 판타지 세계관에 신비한 왕국이 남겨놓은 보물이라고 했으면 아무생각없이 킬링타임용으로는 볼만 할 뻔 했는데... 시간 죽이기에도 아깝다. 시작한 김에 끝은 보려고 억지로 보다가 그냥 조선 초라는 배경 지우고 판타지 게임 시네마틱 영상이라고 보니까 조금 낫더라^^아 그리고 설정 뿐만 아니라 한효주씨는 감시자들 재밌게 봤는데 여기선 말투가 넘 오글거리고.. 채수빈씨는 예쁘셔서 좋긴한데 어떤 스토리텔링으로 해적단 일원이 되고 위험한 임무 동행하는건지 이해가 안되고... 망한 개콘 보는 것 같은 뻔한 개그코드도 아쉽다. 여러모로 흉작...,0
17992888,어제 뭣모르고 ocn에서봤는데 이런쓰레기에 평점10주는것들 이해가안간다살면서 평점및 리뷰 처음다는데그냥 쓰레기,0
17992887,뻔한 클리셰가 2시간동안 반복되는 영화. 최민식의 연기는 좋았지만 조연들은 B급 영화의 정석을 보여주는 듯한 연기.,0
17992885,평점이 왜이리 높지?,0
17992877,,0
17992875,아줌마 안쓰면 안되냐 어이없어서,0
17992863,지루함. 배트맨을 정말 좋아하는 사람만 보기를,0
17992854,마블의 DC화...,0
17992853,"식상은 물론, 시나리오도  이상하다",0
17992851,"이렇게 집중 안 되는 영화는 킹메이커와 더불어 진짜 오랜만에 본다. 트렌드를 전혀 따르지 않는 대중 상업 영화? 이럴 거면 그냥 레지던트를 빼고, 이블로 해서 작가주의 좀비물을 만드는 게 나을 듯. 액션은 이미 레지던트 이블 1-7탄에서 보여 준 것보다 나을 것이 없고, 이야기를 이끌어 나가는 힘도 하품이 나올 정도. 되도 않는 PC주의로 인해 주인공들 외모만 못생긴 유색인종으로 탈바꿈 시켜놨을 뿐, 새로울 것도 흥미로운 것도 없는 레지던트 이블 - 더 퇴물 이제 그만 시마이.",0
17992849,닭살의 속살이 터지는...,0
17992836,임권택의 영화는 정말 최악...최악의 거품. 그나마 장군의 아들이 최대 히트작이라지... 어둡고 무지한 시대. 언론 몇 놈들이 빨던... 암흑시대의 잡동사니 자칭 감독. 실제로는 건달 비슷.,0
17992823,피터팬이 죽는 엔딩이면 잼났을텐뎅 ㅋㅋ,0
17992821,너무너무 지루하다…..,0
17992820,배트맨 모든시리즈를 다봤는데 그중 최악임 괴뇌와 번뇌 사람들이 배트맨에게 원하는것이 무엇인지 생각해봐야 할듯 뻔한스토리 ㅜㅜ 그전 조지클루니의 배트맨이 더 재미 있었다,0
17992816,이해가 되지않고 어떤 내용을 전달하고자 했는지 도무지 알수없는 영화였음 ㅠㅠ,0
17992814,진짜 이배우들로 이러는것도 쉽지않음,0
17992813,그냥 천원으로 볼수있길래 vip용 예매,0
17992810,별한개도 아까운데 리뷰달려고 올립니다.3시간동안 오디오만 듣다왔어요.영화내용 1도 모르겠음.,0
17992805,ㅡㅡ 처음부터 끝까지 어두워서 누가 누군지도 모르겠고 보이지도 않고 드럽게 길어서 노잼이었다그냥 어두웠다 스파이더맨이 그리웠다,0
17992796,최악 삼류 영화처음에 드라마인줄이게 진찌 타짜인가?시간 아까워,0
17992789,팬데믹을 빙자한 유치한 총싸움,0
17992787,키 뺐어서 집 쳐들어가는거 보고 껐어요. 발정난 개인줄 … 수학여행사건은  강간입니다. 이게 로맨틱한거면 본인의 사상이 정상인지 생각해보시길. 2022년에 첨봤는데 진짜 기가막힌 영화네요.,0
17992777,별로야별로 그냥 별로야,0
17992766,아 진짜 짜증나게재미없네...,0
17992765,연출진짜...오글거리네,0
17992764,연출진짜...오글거리네,0
17992757,별 그지같은 영화 ㅋㅋㅋㅋ 악당들 죽는걸 걱정해?? 모순덩어리 영화.  조온나아 재미없음. 쓰레기. 감상 포인트없음.  그냥 급식충들.,0
17992755,약간 스타일 리쉬함그게 다임..,0
17992749,만드는 영화마다 개 빨개이미화 아니면 반일선동질. 쓰레기정권5년 참 길었다.,0
17992743,내 주말 피같은 1시간반이 날아감,0
17992740,보지마요 진짜 유치하고 개연성없고 노잼에 나가고싶었음.,0
17992736,"ㅋㅋㅋ 이정도면 제목을 다른걸 해야.. 이름도 바꾸고ㅋㅋ 화이트데이 게임하고 굳이 똑같이 할필요있나.. 내용,개연성이 ㅆㄹㄱ인데ㅋㅋ 그냥 일반 공포영화,제목,인물이였으면 5-6점은 주겠는데.. 화이트데이 기반이면 개판이다 진짜",0
17992733,정말 재미가 색다르네요,0
17992725,보다가 잠들었다.  잠안올땐 최고의 애니,0
17992718,이건 뭐 예고반 졸업과제 수준도 안되는 형편없는 연출이네.. 베드신이나 잘찍지 ..베드신도 존나구려,0
17992717,빨갱이 영화 out!!!!,0
17992708,재미없음 난분명알려줬다,0
17992703,보다가 5번잤다 블랙워싱 빡침,0
17992702,지루함엔 끝이 없다. 다크나이트를 한번 더 보는게 낫다.,0
17992700,보다가 짜증나서 중간에 꺼버렸다 딸이 한 40살은 되보이던데??,0
17992697,진짜 개 쌉 노잼 할아버지 빠잉,0
17992682,3시간이 정말 길다고 생각된 영화입니다. 다시 한번 다크나이트가 얼마나 잘 만든 영화인지를 생각하게 해주는 영화였습니다.,0
17992672,선거용 영화 만들어 와서 찢재앙 지가 찢겼쥬???ㅋㅋㅋㅋ 586 스윗틀딱들 이 영화 보고 웅앵웅 초키포키거릴 거 생각하니 멀미나긔윤ㅠㅠㅠ퓨ㅠ,0
17992668,시작부터 빌런짓 내내 빌런짓 주인공땜에 보는내내 짜증,0
17992645,"ㅈ도 재미없는 미국식 마블식 유머 도배.긴급한 상황에서도 유쾌한척~스토리라인은 로마시대 때에도 있었을 법한 지긋지긋한 맹맹한 사골 수준.SF 장르로 가면 겪은게 한정돼 있는 인류 역사상, 갈수록 창작물의 질이 한없이 떨어지게 되는 듯.4자 요약 : 보지마셈",0
17992641,이걸 상업영화라 하면 안될거 같은데.,0
17992632,"이렇게 지루한거는 오랜만이네요~^^다크나이트 발가락 때만큼만 따라갔어도...그래도 8점이길래 그래도 중간은 가겠지했는데스토리, 개연성 전부 엉망이고 이번년도 최악의 영화로 기억될거같습니다.진짜진짜 절대 보지마세요..",0
17992626,ㅡㅡ 영화 미쳤나 개지루하고 3시간 내내 지루하냐.. 와 진짜 아시아드 4관에서 봤는데 소리 너무커서 귀아프고 그래도 평점이 8점대인 이유가 있겠지.. 끝에 액션신이 쩌나보다 하고 참고 봤는데 그냥 초반에 나갈껄 ㅡㅡ... 하.. 돈보다 시간이 더 아깝다,0
17992622,"연출, 연기 전부 엉성..영화보다가 짜증날 정도인데 개봉작라고?",0
17992615,비록 점수는 1점이지만 11점을 주고 싶어서 그런겁니다 너무 재밌어요시작부터 반겨주는 캐릭터들이 와… 이런건 처음봅니다 살면서… 진짜 캐릭터들이 단순하면서도 포인트를 표현해낸게 .. 여러의미로 제 가슴이 뛰는걸 느꼈습니다. 스토리도 잘 짜여져있었어요. 솔직히 별 기대 안했는데 진짜… 마지막에 반전에 반전에 반전이 정말 놀라웠습니다. 개인적으로 마타벤가 마나벤가뭔가 응원했습니다…….. 정말 아오오니도 무섭게 생겼고 게임은 안해봤지만 고증 그대로인거 같습니다. 부디 한번 보세요 꼭보세요 이거 안보면 인생 손해보는거임 나만 볼수 없음 너무 재밌고 신박했고 암튼 이런건 처음입니다 그리고 창문깨고 나가면 안되나 싶긴했는데………. 다 이유가 있겠죠….네 다른분들은 노잼이라고 그러시는데 진짜 명작입니다…. 아마 그분들은 초반만 보시고 끄신거같네요 꼭한번 제발 부모님형제애인할머님스승님등등과 보시길 바랍니다!!,0
17992611,태어나서 첨 영화평 써봅니다 45년 평생 이렇게 재미없는 영화는 처음이네요 이렇게 쓰레기면 짧기라도하지..3시간이 지옥이었습니다. 롯데시네마 롯데월드점 의자가 불편해 잠도 못자고 중간에 나오고싶었는데 같이간 초딩 아이들 둘이 푹 잠들어 깨우지를 못해 저 혼자 고문당하고왔네요,0
17992608,"이제 이런 작품 좀 그만 보고 싶다. 같은 지역,소재,시대.  지금은 백제시대인가요?",0
17992602,진짜 ㅈㄴ 재미없음.. 다크나이트를 상상하고 보면 큰 실망함..,0
17992598,아니 뭘 말하고 싶은건지 뭘 의도 하는지 뭘 원하는지 모르겠다상업적으로 만든 듯 영화 결말도 내용도 구리다 진짜,0
17992596,"제대로 된 전쟁영화도 아닌 것이 같잖게 젠체 하는 것 같아 불편하고, 그렇다고 킹스맨 본연의 위트가 있는 것도 아니라서 어색함만 가득. 킹스맨 시리즈 아닌 걸로 제작했으면 차라리 나았을 듯. 라스푸틴의 댄스 배틀만 인상적",0
17992592,무슨 내용인지 도통 알수없는  난해한 영화  대사전달력 또한???? 나만  이해못하는건지? 이런영화 첨입니다,0
17992585,또 북한이 나오냐? 좌좀들,0
17992578,히어로 영화중에 블랙팬서랑 샹치가 제일 재미없다고 생각했는데 이건 그 이상.. 샹치는 그래도 지루해도 끝까지 보긴했는데 이건 계속 끄고 싶었다..진짜 재미도 없고 지루하기만하고 액션도 별로 감동도 없고 최악의 히어로 영화,0
17992573,"어거지로 갈등을 만들다 보니 캐릭터들이 어색해지고 이상한 행동들만 함. 진그레이역 미스캐스팅으로 공감 안되고, 제임스맥어보이는 캐릭터는 시리즈가 나올수록 산으로만 가는 듯. 그나저나 엑스맨에 외계인 등장도 벙찌지만 [매트릭스] 네오의각성을 그대로 흉내낸 씬에서는 할 말을 잃음",0
17992567,분위기는 있으나 필요 이상으로 길고 지루하다.배트맨은 지루하고 빌런은 매력이 없다.,0
17992566,테이큰 아류. 본인이 출연했던 영화의 아류작에 본인이 출연하는 누를 범하다.,0
17992550,그냥 노잼 cg망했고 연기 어설프고 오그라들고 보지마세요,0
17992546,수준 진짜…ㅠㅠ감독은 반성하고 광고나 찍어라,0
17992538,안쓰러워 옆에서 부축해 주고 싶은 마음이 절로 드는 리슨옹의 뜀박질과 액션 아닌 액션들. 마구잡이로 출연하는 브루스윌리스의 전철을 밟는 듯해 안타까움에 울고 싶지만 스토리 엉망진창 쓰레기를 아니라고 할 수는 없지. 조력자 기자의 발연기는 덤,0
17992529,나는 지루해서 내내 잤음,0
17992525,영화평론가는 아니지만그냥재미없다,0
17992522,ㅅㅂ 뭔가 나올줄날았더니 끝까지 과거에 집착,0
17992505,그래두 ost는 건졌네.,0
17992500,3개 스토리가 나와서 산만하다. 1개에 집중했으면..,0
17992493,"개연성 없음, 80년대 배경음악, 베트맨 액션 및 장비 다운그레이드, 중2병 빌런, 마무리 ㅎㅌㅊ, 쓸데없는 나레이션 개많음, 번역도 별로",0
17992492,완전 망작이네 극장개봉한게 신기하네 평점 10점은 누가 준거지,0
17992491,아니 무슨 인민군들이 서울 표준말을 사용하고 죄다 표준어뿐이고 다른북한배경의영화에비해 북한배경실감이안남그리고왤케 연기력이 발연기같음대사하나하나 하는것도 어색하고 뭔가 연기력이 덜 연습됬음,0
17992482,주인공세키 진짜 발암. 말좀 쳐 들어라 드럽게 산만한세키,0
17992477,ㅎㅎ....넷플본게 다행..,0
17992474,무슨영환지 모르겠다.,0
17992473,대사 하나하나가 겁나뻔함,0
17992466,빵점 없나여 에바네요 ㄷ ㄷ,0
17992452,이렇게 돈쓰고 좋은배우섭외했는데..,0
17992450,재밌게봣다는사라 백프로알바입니다. 영화광인데 역대급 망작인듯 3시간짜리 어른아이할꺼없이 나오면서 다욕해요. 아니 왜 10시간짜리만들지 그래 말은 드럽게많내. 소리만 세네번들었네요. 앵간한거 다 재밌게보는데 역대 워스트 3안에 들듯,0
17992448,재미 없다 정말 재미없다,0
17992443,항상 정의를 위해 살아왔지만 어느날 괴물취급당하는 스토리는 맨오브스틸에서 카피했으며 어마무시한 적으로부터 지구를 구한 닥터스트레인지는 고삐리에게 한순간에 당하는 잔재주만 무쌍한 한심한 무능아가 되었고 그래픽도 액션도 새로울것없이 예전것 그대로 갖다썼으며 어벤저스와 동떨어진 스토리에 제작사가 달라 그동안 다를수밖에 없었던 스파이더맨들의 스토리를 통합코자 멀티버스로 변명하느라 쥐어짠 억지. 참신함이 없고 지루함 그자체였다.,0
17992429,결국 포장된 포르노임 그냥 더러움.. 남주의 연기 스펙트럼 너무 넓다 로맨스 드라마나 찍지.. 저런걸 왜 찍었지 정말 충격적임,0
17992426,한효주 역대 최고의 발연기에 정말 감탄했다.,0
17992424,이영화의 재미를 올림픽 종목으로 표현한다면 ... 태권도보다 재미없다,0
17992407,영화에 애새刀ㅣ가 나온다면 그 ?ㅣ?ㅏ것들이 99%확률로 항상 문제를 만든다,0
17992380,생각보다 평범한 내용이네요 별로에요,0
17992371,"아이고....  고생한 배우분들한텐 미안한 말입니다만, 지안 배우님 연기는.... 아... 정말.. 어쩔.. ㅜㅜ",0
17992367,10여년 넘게 테이큰 놀이중인 리암니슨 액션영화 이제 그만 찍을때가 됐다 마무리도 허접해,0
17992362,클레멘타인은 선녀였다,0
17992360,평점 좋길래 봤더니...낚였구나,0
17992352,"어차피 사기쳐서 마귀 죽일꺼였으면, 그냥 칼로 찔러죽이지 뭐하러 기술쓰고 쇼하고 앉았지??  주인공 ㅂㅅ 같은새낀느 여자한테 홀려서 괜한 광수만 절뚝이 만들고 ㅡ,ㅡ 개발암이네",0
17992349,영화 처음만든 감독인가 싶을정도로 전개며 편집이 엉성하고 짜증남. 배우들 연기로 참고 보다가 도자히 몰입이 안되서 껐습니다,0
17992341,최악인 영화이네요 너무하다,0
17992340,영화보다는 드라마에 가까웠지만 연기가 한몫했다고 본다,0
17992320,ㅅㅅ만 남은 영화,0
17992316,평점을 처음으로 써본다 .진짜 재미없다 시간이 너무 아까웠다 나갈수도없고 하 .... 그래서 쓴다 평점.,0
17992313,"이게 뭔가 싶은 스토리. 주인공버프도 너무 심해 총 한방을 맞지 않음. 전쟁영화를 좋아하고 일부로 평점을 보지 않고 보는데, 이번 영화는 심각하게 재미 없음.",0
17992306,역대급 유치함에 폭소했습니다.. 스토리 개연성도 황당무계하고 하나하나 유치해서 웃음만 나올뿐..,0
17992303,평점이.. 다들 나만 죽을순없다 인듯,0
17992299,시나리오 연출력 .. 쓰레기 돈아깝다,0
17992296,볼 가치가 없는 쓰레기 영화,0
17992281,여배우 연기가 안되니 애초로맨스의 설득력이 떨어져 몰입실패~!그냥 헛웃음지으며 킬링타임으로 볼 수 있는영화,0
17992278,1시간 넘게 보는데도 너무 지루해서 나왔음... 지루함...,0
17992265,이렇겅 재미없기도 어렵다... 무슨 80년대 영화 보는줄... 핵노잼...,0
17992254,그놈의 탈북자..   북한 미화영화,0
17992248,주인공은 최악의 악행을 저지르는 악질 사기꾼인데 멋지다고 말하는 사람이 있다는게 놀랍다.,0
17992246,80분짜리 자동차 오토파일럿 광고 호러버전.여주는 왜 그렇게 연기를 해야만 했는가.스토리가 있어 보이던 주연급들의 어이없는 죽음.b급 호러무비 대표격인 텍사스 전기톱 연쇄살인사건 시리즈물에 똥물을 처바른 희대의 망작,0
17992243,여배우도 오디션 보고 캐스팅된건가요?신인도 아니던데 대사 치는거 너무 어색해요연우진 보려고 꾹 참고 봄,0
17992218,개지루 역대최악의 영화,0
17992196,미이라4가 나오면 쟐대 않볼거야...,0
17992195,여배우 연기를 못하는건 맞는데 톤도 좋고 눈빛은 좋네요. 연기연습 열심히 하시면 발전가능성은 있을듯,0
17992194,자동차 추격신 2분인가 빼고는 졸리고 지루함평생에 영화보다 끝나기 전에 중간에 나온 인생작,0
17992191,왜 이번 선거는 계획대로 안 된나보네 ㅋ 아니지 산수를 못 한건가? ㅋ왜 재검하자고 땡깡안부려? 30만표차이도 안났는데 부정선거 아닐까? ㅋ,0
17992187,여기 댓글남기는 인간들 얼굴 1도본적없지만 다 죽엇으면 좋겟다 악평 꼴보기싫어 ㅡㅡ,0
17992173,하...  다 좋은데~~ 한효주 오글거리는 연기 ㅠ.. 어색해ㅠ,0
17992170,요즘 나오는 영화들 수준은 보고 만들자,0
17992161,아~~여배우는 심각한데..연기연습은 한건가..,0
17992157,원작을 이렇게나 망친 영화일줄이야.. 이렇게 만들거면 아예 만들지 말라,0
17992154,어설픈 명탐정코난 코스프레난해한 스토리서민같은 배트맨,0
17992151,21세기 X소리:마블영화더이상 안봄...이라고 리뷰남긴놈은 능지의 상태가??,0
17992138,,0
17992135,보다 끄다 1박2일 동안 보는중,0
17992133,,0
17992131,넷플로 10분 봤는데  스토리야 걍 개그인가보다하고 가볍게 보면 되는데아.. 한효주.. 어쩌냐…욕심만 가득한 연기…그래도 배우 몇년차인데..못봐주겠어서 끌까 고민중,0
17992129,개연성 십OO SF공상영화가 이거보다 더 현실적임,0
17992128,,0
17992121,응 윤석열 됐어ㅋㅋㅋㅋ,0
17992118,전형적인 중뽕영화. 시간이 아깝다.,0
17992082,뻔한 스토리. 뻔한 전개. 뻔한 연출. 힘빠지는 마무리.,0
17992070,언제까지 사신아닌걸 사실처럼 지겹다,0
17992067,"연우진이 멱살 잡고 끌고 간 영화 !! 연우진의 연기력을 빼면 시간, 돈, 낭비 . 특히 여배우의 연기력이 너무 바닥이다 .",0
17992066,엔딩 클라이막스가 국뽕 아니면 신파야.  엔딩이 오글거려서 1점,0
17992054,힘든 상황이겠지만 이기적인 못난아이들. 자기 아이를 끔찍이 생각하지만 뭐를 잘했고 잘못했는지 가르쳐주지도 않고 자신은 최선을 다했다고 생각하는 부모들. 처음과 끝의 노래까지 전부 별로였다.,0
17992055,드라마 사랑과전쟁에 베드신 추가한 정도,0
17992049,시간 낭비마세요 노잼,0
17992039,기독교의 핵심 용서의 의미를 심각하게 왜곡한 영화라서 슬픕니다.,0
17992036,너무 재미없음. 예전 킹스맨 기대하고 보면 실망함. 보다 졸았음.,0
17992030,맨날 넷플릭스 모 볼까 고민하다가 봤는데...진짜 재미없다... 이러니 맨날 고민만하다가 끄지...,0
17992028,언제나 이 시즌에 나오는 고장난 비디오,0
17992027,화면이 끊어 붙인 촬영 기법.,0
17992023,불면증에 특효인 영화,0
